name,effect,ranking,score,risk,risk_category
할라파수지,"할라파수지(Ipomoea Purga Resin)는 피부 진정 및 항염 효과가 있는 자연 유래 성분으로, 주로 화장품에서 피부 진정제로 사용됩니다. 그러나 일부 민감한 피부에서는 자극이 될 수 있어 주의가 필요합니다.",,,민감성,자극
한련추출물,"한련추출물(Tropaeolum Majus Extract)은 피부 진정 및 보습 효과가 뛰어나 화장품에서 주로 사용됩니다. 항산화 성분이 풍부해 피부 보호에 도움을 주며, 자극이 적어 민감성 피부에도 적합합니다. 특별한 부작용은 알려져 있지 않습니다.",,,민감성,없음
한련초추출물,"한련초추출물은 항산화 및 항염 효과가 뛰어나 피부 진정과 보호에 도움을 줄 수 있습니다. 또한, 모발 건강을 증진시키는 효과도 있어 화장품과 헤어케어 제품에 널리 사용됩니다. 피부 자극 가능성은 낮아 대부분의 피부 타입에 적합합니다.",,,없음,없음
한련초줄기추출물,"한련초줄기추출물은 피부 진정 효과가 뛰어나며 항산화 성분이 풍부하여 노화 방지에 도움을 줄 수 있습니다. 또한, 염증을 완화하고 피부를 건강하게 유지하는 데 유용하여 다양한 스킨케어 제품에 자주 사용됩니다.",,,없음,없음
한련초잎추출물,"한련초잎추출물은 피부 진정 및 항염 효과가 있는 성분으로, 주로 민감성 피부를 위한 화장품에 사용됩니다. 항산화 성분이 풍부하여 피부 손상 방지와 노화 방지에도 도움을 줄 수 있습니다. 일반적으로 부작용은 드물지만, 민감한 피부는 주의가 필요합니다.",[안전],1,민감성,없음
한련초잎오일,한련초잎오일은 주로 피부 진정과 보습에 사용되는 천연 성분입니다. 항산화 및 항염 효과가 있어 피부 노화 방지와 염증 완화에 도움을 줄 수 있습니다. 그러나 개인에 따라 알레르기 반응이 있을 수 있어 패치 테스트가 권장됩니다.,,,민감성,알레르기
한련초잎가루,"한련초잎가루는 주로 피부 진정과 항염 효과로 알려져 있습니다. 항산화 성분이 풍부하여 피부 노화를 방지하고 건강한 피부톤을 유지하는 데 도움을 줍니다. 민감성 피부에도 적합하나, 드물게 알레르기 반응이 있을 수 있으니 주의가 필요합니다.",,,민감성,드물게 알레르기
한련초왁스,"한련초왁스는 엉겅퀴과의 식물인 한련초에서 추출한 천연 왁스로, 피부 진정과 보습에 도움을 줍니다. 항산화 성분을 포함하고 있어 피부 노화 방지에 효과적입니다. 또한, 포뮬러의 물리적 안정성을 높이는 역할을 합니다.",,,없음,없음
한련초가루,"한련초가루는 두피 건강과 모발 강화를 돕는 약초로 주로 사용되며, 항산화 및 항염 효과가 있어 피부 진정에 유익한 성분입니다. 또한, 전통적으로 탈모 예방에 활용되지만, 알레르기 반응 여부를 확인하는 것이 중요합니다.",,,민감성,알레르기
한련잎추출물,"한련잎추출물은 피부 진정 및 보습에 도움을 주는 식물 성분입니다. 항산화 특성이 있어 피부 노화를 방지하고 피부 장벽을 강화하는 데 유용합니다. 또한, 자극이 적어 다양한 피부 타입에 적합하게 사용됩니다.",,,없음,없음
한련씨추출물,"한련씨추출물(Tropaeolum Majus Seed Extract)은 피부 진정 및 보호 효과로 화장품에 사용됩니다. 항산화 성분이 풍부하여 노화 방지와 피부 톤 개선에 기여하며, 자극이 적어 민감한 피부에도 적합합니다.",,,민감성,없음
한련꽃추출물,"한련꽃추출물은 피부 보습과 진정 효과가 뛰어나며 항산화 성분이 풍부하여 노화 방지에 도움을 줄 수 있습니다. 또한, 피부를 밝고 건강하게 유지하는 데 기여하지만, 민감한 피부에는 자극이 될 수 있어 패치 테스트가 권장됩니다.",,,민감성,자극
한련꽃/잎추출물,"한련꽃/잎추출물 (Tropaeolum Majus Flower/Leaf Extract)은 피부 진정 및 보습 효과를 제공하며, 항산화 성분이 풍부하여 피부 노화 방지에 도움을 줍니다. 민감성 피부에도 적합한 성분으로, 자극이 적어 다양한 화장품에서 사용됩니다.",[안전],2,민감성,없음
한련꽃/잎/줄기추출물,"한련꽃/잎/줄기추출물은 피부 보습과 진정 효과가 뛰어나며, 항염 및 항산화 특성을 지녀 피부 건강을 증진시킵니다. 민감한 피부에도 적합하며 주름 개선에 도움을 줄 수 있어 다양한 스킨케어 제품에 사용됩니다.",,,민감성,없음
한란추출물,"한란추출물은 피부 진정과 보습에 효과적인 성분으로, 천연 항산화 물질이 함유되어 있어 피부 노화를 방지하고 탄력을 개선하는 데 도움이 됩니다. 또한, 자극이 적어 민감성 피부에도 사용할 수 있습니다.",,,민감성,없음
한라봉껍질추출물,한라봉껍질추출물은 항산화 성분이 풍부하여 피부 노화 방지에 도움을 줍니다. 비타민 C와 플라보노이드가 함유되어 피부 톤 개선 및 생기 부여에 효과적입니다. 그러나 감귤류 알레르기가 있는 경우 주의가 필요합니다.,,,민감성,감귤류 알레르기
한라개승마추출물,"한라개승마추출물은 피부 진정 및 항염 효과가 있어 민감성 피부에 유익합니다. 항산화 성분을 함유하여 피부 보호에 도움을 줄 수 있지만, 알레르기 반응이 있을 수 있으므로 개별 피부 테스트가 필요합니다.",,,민감성,알레르기
하파고사이드,"하파고사이드(Harpagoside)는 주로 항염 작용을 가진 성분으로, 피부 진정과 붓기 완화에 도움을 줍니다. 민감한 피부를 가진 사람들에게 유용하며, 자연 추출물이기 때문에 상대적으로 안전하지만, 일부 민감한 피부에는 자극이 될 수 있습니다.",,,민감성,자극
하일로텔레피움 카우티콜룸캘러스추출물,"하일로텔레피움 카우티콜룸캘러스추출물은 피부 진정과 회복에 도움을 주는 식물 세포 추출물입니다. 항산화 효과가 있어 피부 보호에 유용하며, 보습력도 뛰어나 건조한 피부 개선에 효과적입니다. 민감성 피부에도 적합하여 널리 사용됩니다.",,,민감성,없음
하이포클로로스애씨드,"하이포클로로스애씨드는 피부와 상처 세정에 사용되는 살균 성분으로, 세균과 바이러스를 효과적으로 제거합니다. 낮은 농도에서는 안전하지만 높은 농도에서는 피부 자극을 유발할 수 있으니 주의가 필요합니다. 피부 진정과 재생에도 긍정적인 영향을 미칠 수 있습니다.",[주의],1-3,없음,고농도시 주의
하이포시스 루페리뿌리줄기추출물,"하이포시스 루페리뿌리줄기추출물은 보습 및 항염 효과로 인해 주로 피부 진정 제품에 사용됩니다. 피부 톤 개선과 항산화 효과도 기대할 수 있으며, 자극이 적어 민감성 피부에도 적합합니다.",,,민감성,없음
하이이드록시프로게스테론카프로에이트,"하이이드록시프로게스테론카프로에이트는 주로 호르몬 치료에 사용되는 합성 프로게스테론으로, 피부과에서는 피부 상태 개선 및 항염 효과를 위해 사용될 수 있습니다. 다만, 호르몬 관련 부작용에 주의가 필요합니다.",,,없음,호르몬 관련 부작용
하이알루로닉애씨드/피이지-800크로스폴리머,"하이알루로닉애씨드/피이지-800크로스폴리머는 수분 보유능력이 뛰어나 피부에 보습 효과를 줍니다. 주로 스킨케어 제품에 사용되며, 피부에 매끈함과 유연함을 제공합니다. 알레르기 반응은 거의 없으나 민감성 피부는 주의가 필요할 수 있습니다.",,,민감성,없음
하이알루로닉애씨드/피이지-800/다이메티콘크로스폴리머,"하이알루로닉애씨드/피이지-800/다이메티콘크로스폴리머는 보습과 피부 보호 기능을 제공하는 성분입니다. 하이알루로닉애씨드는 수분 공급에 탁월하며, 피이지-800과 다이메티콘크로스폴리머는 피부 표면에 보호막을 형성해 촉촉함을 유지하도록 돕습니다.",,,없음,없음
하이알루로닉애씨드,"하이알루로닉애씨드(히알루론산)는 강력한 보습 성분으로, 피부에 수분을 공급하고 유지하는 데 도움을 줍니다. 피부를 매끄럽고 탄력 있게 만들어 줍니다. 대부분 피부 타입에 안전하지만, 드물게 민감한 피부에서는 자극이 있을 수 있습니다.",,,민감성,자극
하이알루로니다아제,"하이알루로니다아제는 히알루론산을 분해하는 효소로, 주름 개선 시술 후 붓기 감소 및 응급 처치에 사용됩니다. 필러 주입 부위의 과도한 부기를 줄이고, 피부 내 히알루론산의 분해를 촉진하여 문제 해결에 도움을 줄 수 있습니다.",,,없음,없음
하이알루로네이트알에이치-올리고펩타이드-1,하이알루로네이트알에이치-올리고펩타이드-1은 주로 피부 보습과 탄력 증진을 위해 사용됩니다. 이 성분은 피부 수분 장벽을 강화하고 주름 개선에 도움을 줄 수 있습니다. 피부 자극이 적어 다양한 피부 타입에 적합합니다.,,,없음,없음
하이부시블루베리추출물,"하이부시블루베리추출물은 피부 보호와 항산화 효과로 유명하며, 주름 개선과 피부 톤 개선에 도움을 줍니다. 또한 수분 공급과 진정 효과가 있어 민감한 피부에도 적합하며, 자연 유래 성분으로 비교적 안전하게 사용됩니다.",,,민감성,없음
하이부시블루베리열매,"하이부시블루베리열매(Vaccinium Corymbosum Fruit)은 강력한 항산화 작용을 하는 안토시아닌이 풍부하여 피부 노화 방지에 효과적입니다. 보습과 진정 효능이 있어 스킨케어 제품에 널리 사용되며, 피부톤 개선에도 도움을 줄 수 있습니다.",[안전],1,없음,없음
하이부시블루베리씨오일,"하이부시블루베리씨오일은 항산화 성분이 풍부하여 피부 보호 및 노화 방지에 효과적입니다. 보습력 또한 뛰어나며, 피부의 탄력 개선과 진정 효과가 있어 스킨케어 제품에 자주 사용됩니다. 부작용이 거의 없어 대부분 피부 타입에 적합합니다.",[안전],1,없음,없음
하이부시블루베리씨,"하이부시블루베리씨는 항산화 성분이 풍부하여 피부 보호와 노화 방지에 도움을 줍니다. 또한 피부 진정 효과가 있어 민감성 피부에도 사용 가능하며, 보습과 영양 공급을 통해 피부 컨디션을 개선하는 데 유용합니다.",,,민감성,없음
하이부시블루베리수,"하이부시블루베리수는 보습과 항산화 효능이 뛰어난 천연 원료로, 피부를 보호하고 진정시키는 데 사용됩니다. 항산화 성분은 피부 노화를 방지하며, 수분 공급을 통해 피부를 촉촉하게 유지하는 데 도움을 줍니다.",,,없음,없음
하이드롤라이즈드흰목이버섯폴리사카라이드,하이드롤라이즈드흰목이버섯폴리사카라이드는 피부 보습 및 수분 유지에 효과적인 성분입니다. 자연 보습 인자로 작용하여 피부의 수분 증발을 막고 유연성을 향상시킵니다. 일반적으로 민감 피부에도 적합하여 자극이 적습니다.,,,민감성,없음
하이드롤라이즈드흰목이버섯포자낭과추출물,하이드롤라이즈드흰목이버섯포자낭과추출물은 고보습 성분으로 피부 수분 유지에 효과적입니다. 천연 발효 과정을 통해 피부에 부드럽게 작용하며 미백과 탄력 개선에도 도움을 줍니다. 민감성 피부에도 비교적 안전하게 사용 가능합니다.,,,민감성,없음
하이드롤라이즈드흰겨자씨추출물,하이드롤라이즈드흰겨자씨추출물은 주로 피부 보호와 진정 효과를 위해 화장품에 사용됩니다. 항염 및 항산화 성질이 있어 피부 장벽 강화에 도움을 줄 수 있습니다. 알레르기 반응이 있을 수 있으므로 사용 전 패치 테스트를 권장합니다.,,,민감성,알레르기
